DateTime;account_no;Description;credit_debit_ind;txn_amount
2021/08/29 00:54:56.814 +02:00;KN11000001085;Transfer;C;174.4
2021/08/29 00:54:56.814 +02:00;KN11000001086;Reversal;D;426951.6
2021/08/29 00:54:56.814 +02:00;KN11000001087;IMPS;C;30758.8
2021/08/29 00:54:56.814 +02:00;KN11000001088;Purchase;D;324058.55
2021/08/29 00:54:56.814 +02:00;KN11000001089;Transfer;C;2.82
2021/08/29 00:54:56.814 +02:00;KN11000001090;Interest;C;56345.0
2021/08/29 00:54:56.814 +02:00;KN11000001091;NEFT;D;2324757.66
2021/08/29 00:54:56.814 +02:00;KN11000001092;Debit Card;C;3.7
2021/08/29 00:54:56.814 +02:00;KN11000001093;Purchase;C;735.26
2021/08/29 00:54:56.814 +02:00;KN11000001094;Reversal;D;0.0
2021/08/29 00:54:56.814 +02:00;KN11000001095;Bill;C;1227.55
2021/08/29 00:54:56.814 +02:00;KN11000001096;IMPS;D;491.63
2021/08/29 00:54:56.814 +02:00;KN11000001097;Bill;D;294.98
2021/08/29 00:54:56.814 +02:00;KN11000001098;Commission;D;131.1
2021/08/29 00:54:56.814 +02:00;KN11000001099;RTGS;C;0.5
2021/08/29 00:54:56.814 +02:00;KN11000001100;Interest;C;196.0
2021/08/29 00:54:56.815 +02:00;KN11000001101;Tax;C;255.0
2021/08/29 00:54:56.815 +02:00;KN11000001102;Bill;D;300.06
2021/08/29 00:54:56.815 +02:00;KN11000001103;ATM;D;133.36
2021/08/29 00:54:56.815 +02:00;KN11000001104;Debit Card;C;1.0
2021/08/29 00:54:56.815 +02:00;KN11000001105;Cash;D;177.98
2021/08/29 00:54:56.815 +02:00;KN11000001106;NEFT;C;115182.0
2021/08/29 00:54:56.815 +02:00;KN11000001107;Transfer;C;47.44
2021/08/29 00:54:56.815 +02:00;KN11000001108;Debit Card;D;116119.34
2021/08/29 00:54:56.815 +02:00;KN11000001109;Transfer;C;150321.8
2021/08/29 00:54:56.815 +02:00;KN11000001110;NEFT;C;937004.0
2021/08/29 00:54:56.815 +02:00;KN11000001111;Cash;D;1087325.8
2021/08/29 00:54:56.815 +02:00;KN11000001112;Cash;C;543.57
2021/08/29 00:54:56.815 +02:00;KN11000001113;Interest;C;6.1
2021/08/29 00:54:56.815 +02:00;KN11000001114;Transfer;D;274.84
2021/08/29 00:54:56.815 +02:00;KN11000001115;Reversal;C;1.9
2021/08/29 00:54:56.815 +02:00;KN11000001116;RTGS;C;8.8
2021/08/29 00:54:56.815 +02:00;KN11000001117;RTGS;D;95.18
2021/08/29 00:54:56.815 +02:00;KN11000001118;IMPS;C;249488.31
2021/08/29 00:54:56.815 +02:00;KN11000001119;Cheque;D;49935.73
2021/08/29 00:54:56.815 +02:00;KN11000001120;Reversal;C;3.5
2021/08/29 00:54:56.815 +02:00;KN11000001121;Cheque;D;39949.29
2021/08/29 00:54:56.815 +02:00;KN11000001122;Cheque;C;1948.0
2021/08/29 00:54:56.815 +02:00;KN11000001123;RTGS;C;6.04
2021/08/29 00:54:56.815 +02:00;KN11000001124;Cheque;C;155.5
2021/08/29 00:54:56.815 +02:00;KN11000001125;Debit Card;C;1130138.75
2021/08/29 00:54:56.815 +02:00;KN11000001126;Cash;C;2.34
2021/08/29 00:54:56.815 +02:00;KN11000001127;Transfer;D;129204.78
2021/08/29 00:54:56.815 +02:00;KN11000001128;Purchase;D;232568.6
2021/08/29 00:54:56.815 +02:00;KN11000001129;ATM;D;310091.46
2021/08/29 00:54:56.815 +02:00;KN11000001130;Bill;C;5096.8
2021/08/29 00:54:56.815 +02:00;KN11000001131;Cash;C;210282.0
2021/08/29 00:54:56.815 +02:00;KN11000001132;Bill;D;119365.96
2021/08/29 00:54:56.815 +02:00;KN11000001133;RTGS;C;27123.5
2021/08/29 00:54:56.815 +02:00;KN11000001134;Cash;C;4.0
2021/08/29 00:54:56.815 +02:00;KN11000001135;Purchase;D;92915.41
2021/08/29 00:54:56.815 +02:00;KN11000001136;Tax;D;65040.79
2021/08/29 00:54:56.815 +02:00;KN11000001137;Debit Card;D;292683.54
2021/08/29 00:54:56.815 +02:00;KN11000001138;IMPS;C;43865.2
2021/08/29 00:54:56.815 +02:00;KN11000001139;Cash;D;168274.37
2021/08/29 00:54:56.815 +02:00;KN11000001140;Reversal;C;14079.8
2021/08/29 00:54:56.815 +02:00;KN11000001141;Transfer;D;26050.59
2021/08/29 00:54:56.815 +02:00;KN11000001142;RTGS;D;22329.08
2021/08/29 00:54:56.815 +02:00;KN11000001143;Cheque;D;66987.25
2021/08/29 00:54:56.815 +02:00;KN11000001144;Tax;D;9569.61
2021/08/29 00:54:56.815 +02:00;KN11000001145;Cheque;D;14354.41
2021/08/29 00:54:56.816 +02:00;KN11000001146;Reversal;D;5382.9
2021/08/29 00:54:56.816 +02:00;KN11000001147;Bill;C;401.8
2021/08/29 00:54:56.816 +02:00;KN11000001148;Transfer;D;12694.04
2021/08/29 00:54:56.816 +02:00;KN11000001149;Interest;C;232990.0
2021/08/29 00:54:56.816 +02:00;KN11000001150;Cheque;D;43063.01
2021/08/29 00:54:56.816 +02:00;KN11000001151;NEFT;C;1710818.0
2021/08/29 00:54:56.816 +02:00;KN11000001152;NEFT;D;192613.31
2021/08/29 00:54:56.816 +02:00;KN11000001153;Bill;C;1363.7
2021/08/29 00:54:56.816 +02:00;KN11000001154;RTGS;C;22.9
2021/08/29 00:54:56.816 +02:00;KN11000001155;NEFT;C;4070.0
2021/08/29 00:54:56.816 +02:00;KN11000001156;Cash;C;214076.0
2021/08/29 00:54:56.816 +02:00;KN11000001157;Interest;C;1173171.0
2021/08/29 00:54:56.816 +02:00;KN11000001158;Reversal;C;1118.76
2021/08/29 00:54:56.816 +02:00;KN11000001159;Debit Card;C;2750.0
2021/08/29 00:54:56.816 +02:00;KN11000001160;Purchase;D;1565046.06
2021/08/29 00:54:56.816 +02:00;KN11000001161;RTGS;C;202576.7
2021/08/29 00:54:56.816 +02:00;KN11000001162;ATM;D;220952.85
2021/08/29 00:54:56.816 +02:00;KN11000001163;Cheque;C;587499.25
2021/08/29 00:54:56.816 +02:00;KN11000001164;Bill;C;8082.0
2021/08/29 00:54:56.816 +02:00;KN11000001165;RTGS;D;2142251.17
2021/08/29 00:54:56.816 +02:00;KN11000001166;Commission;C;11484.0
2021/08/29 00:54:56.816 +02:00;KN11000001167;Commission;C;217350.0
2021/08/29 00:54:56.816 +02:00;KN11000001168;Bill;D;25426.0
2021/08/29 00:54:56.816 +02:00;KN11000001169;Bill;D;29058.29
2021/08/29 00:54:56.816 +02:00;KN11000001170;Commission;C;29240.5
2021/08/29 00:54:56.816 +02:00;KN11000001171;Commission;C;3.2
2021/08/29 00:54:56.816 +02:00;KN11000001172;RTGS;C;51.7
2021/08/29 00:54:56.816 +02:00;KN11000001173;Cash;C;3285.0
2021/08/29 00:54:56.816 +02:00;KN11000001174;Miscellaneous;C;8.29
2021/08/29 00:54:56.816 +02:00;KN11000001175;Commission;C;177106.5
2021/08/29 00:54:56.816 +02:00;KN11000001176;Cheque;D;192022.45
2021/08/29 00:54:56.816 +02:00;KN11000001177;Cash;D;192022.45
2021/08/29 00:54:56.816 +02:00;KN11000001178;Miscellaneous;C;1.3
2021/08/29 00:54:56.816 +02:00;KN11000001179;RTGS;C;24.5
2021/08/29 00:54:56.816 +02:00;KN11000001180;Cheque;D;25.8
2021/08/29 00:54:56.816 +02:00;KN11000001181;Bill;C;6.0
2021/08/29 00:54:56.816 +02:00;KN11000001182;Reversal;D;2.0
2021/08/29 00:54:56.816 +02:00;KN11000001183;Interest;D;0.44
2021/08/29 00:54:56.816 +02:00;KN11000001184;Purchase;D;3.56
2021/08/29 00:54:56.816 +02:00;KN11000001185;NEFT;C;18954.0
2021/08/29 00:54:56.816 +02:00;KN11000001186;Interest;C;1285838.0
2021/08/29 00:54:56.816 +02:00;KN11000001187;RTGS;D;260958.4
2021/08/29 00:54:56.817 +02:00;KN11000001188;Reversal;C;5.99
2021/08/29 00:54:56.818 +02:00;KN11000001189;Debit Card;C;2078410.8
2021/08/29 00:54:56.818 +02:00;KN11000001190;Cheque;C;48.0
2021/08/29 00:54:56.818 +02:00;KN11000001191;Tax;D;1040766.13
2021/08/29 00:54:56.818 +02:00;KN11000001192;Transfer;C;2245.03
2021/08/29 00:54:56.818 +02:00;KN11000001193;Transfer;C;1761181.75
2021/08/29 00:54:56.818 +02:00;KN11000001194;Cash;C;840932.0
2021/08/29 00:54:56.818 +02:00;KN11000001195;IMPS;C;757.0
2021/08/29 00:54:56.818 +02:00;KN11000001196;Cash;C;3944.21
2021/08/29 00:54:56.818 +02:00;KN11000001197;Cash;C;1640720.8
2021/08/29 00:54:56.818 +02:00;KN11000001198;Bill;C;1557.5
2021/08/29 00:54:56.818 +02:00;KN11000001199;Interest;C;252952.8
2021/08/29 00:54:56.818 +02:00;KN11000001200;Commission;D;731758.15
2021/08/29 00:54:56.818 +02:00;KN11000001201;Tax;D;650451.69
2021/08/29 00:54:56.818 +02:00;KN11000001202;Purchase;D;1300903.38
2021/08/29 00:54:56.818 +02:00;KN11000001203;Reversal;D;1300903.38
2021/08/29 00:54:56.818 +02:00;KN11000001204;Purchase;D;260180.68
2021/08/29 00:54:56.818 +02:00;KN11000001205;Transfer;C;23607.36
2021/08/29 00:54:56.818 +02:00;KN11000001206;Purchase;D;295654.18
2021/08/29 00:54:56.818 +02:00;KN11000001207;IMPS;D;413915.85
2021/08/29 00:54:56.818 +02:00;KN11000001208;NEFT;D;551887.8
2021/08/29 00:54:56.818 +02:00;KN11000001209;RTGS;D;157682.23
2021/08/29 00:54:56.818 +02:00;KN11000001210;Miscellaneous;C;47.0
2021/08/29 00:54:56.818 +02:00;KN11000001211;NEFT;D;118267.55
2021/08/29 00:54:56.818 +02:00;KN11000001212;IMPS;D;206968.21
2021/08/29 00:54:56.818 +02:00;KN11000001213;Commission;D;88700.66
2021/08/29 00:54:56.818 +02:00;KN11000001214;IMPS;C;1377162.5
2021/08/29 00:54:56.818 +02:00;KN11000001215;NEFT;D;636455.49
2021/08/29 00:54:56.818 +02:00;KN11000001216;NEFT;D;254582.19
2021/08/29 00:54:56.818 +02:00;KN11000001217;Reversal;C;29206.7
2021/08/29 00:54:56.818 +02:00;KN11000001218;Bill;D;104753.55
2021/08/29 00:54:56.818 +02:00;KN11000001219;Interest;C;1967989.2
2021/08/29 00:54:56.818 +02:00;KN11000001220;NEFT;C;1781135.0
2021/08/29 00:54:56.818 +02:00;KN11000001221;Cheque;D;781984.36
2021/08/29 00:54:56.818 +02:00;KN11000001222;Interest;C;3796.19
2021/08/29 00:54:56.818 +02:00;KN11000001223;Cash;C;98351.03
2021/08/29 00:54:56.818 +02:00;KN11000001224;Interest;D;4012069.0
2021/08/29 00:54:56.818 +02:00;KN11000001225;Interest;C;1.3
2021/08/29 00:54:56.818 +02:00;KN11000001226;Reversal;C;55.2
2021/08/29 00:54:56.818 +02:00;KN11000001227;Reversal;C;1091.0
2021/08/29 00:54:56.818 +02:00;KN11000001228;Commission;D;191.25
2021/08/29 00:54:56.818 +02:00;KN11000001229;Transfer;C;3717.58
2021/08/29 00:54:56.818 +02:00;KN11000001230;Purchase;C;1883062.0
2021/08/29 00:54:56.818 +02:00;KN11000001231;Transfer;D;209748.43
2021/08/29 00:54:56.818 +02:00;KN11000001232;Reversal;C;1815.0
2021/08/29 00:54:56.819 +02:00;KN11000001233;Transfer;C;221.0
2021/08/29 00:54:56.819 +02:00;KN11000001234;ATM;D;420005.85
2021/08/29 00:54:56.819 +02:00;KN11000001235;RTGS;D;210002.93
2021/08/29 00:54:56.820 +02:00;KN11000001236;Reversal;C;2856.74
2021/08/29 00:54:56.820 +02:00;KN11000001237;Cash;C;716.97
2021/08/29 00:54:56.820 +02:00;KN11000001238;Miscellaneous;D;526794.17
2021/08/29 00:54:56.820 +02:00;KN11000001239;RTGS;D;263397.08
2021/08/29 00:54:56.820 +02:00;KN11000001240;Debit Card;C;46.0
2021/08/29 00:54:56.820 +02:00;KN11000001241;Transfer;C;3697.1
2021/08/29 00:54:56.820 +02:00;KN11000001242;Purchase;D;38162.88
2021/08/29 00:54:56.820 +02:00;KN11000001243;Interest;D;28622.16
2021/08/29 00:54:56.820 +02:00;KN11000001244;Bill;D;22261.68
2021/08/29 00:54:56.820 +02:00;KN11000001245;Cheque;D;59364.49
2021/08/29 00:54:56.820 +02:00;KN11000001246;Cash;C;5.0
2021/08/29 00:54:56.820 +02:00;KN11000001247;RTGS;D;13192.66
2021/08/29 00:54:56.820 +02:00;KN11000001248;IMPS;C;7.0
2021/08/29 00:54:56.820 +02:00;KN11000001249;Debit Card;D;105548.31
2021/08/29 00:54:56.820 +02:00;KN11000001250;Commission;C;62640.0
2021/08/29 00:54:56.820 +02:00;KN11000001251;Commission;C;593.0
2021/08/29 00:54:56.820 +02:00;KN11000001252;NEFT;C;55.62
2021/08/29 00:54:56.820 +02:00;KN11000001253;ATM;C;23007.0
2021/08/29 00:54:56.820 +02:00;KN11000001254;Purchase;C;1318.0
2021/08/29 00:54:56.820 +02:00;KN11000001255;Cheque;C;223234.03
2021/08/29 00:54:56.820 +02:00;KN11000001256;RTGS;C;5.7
2021/08/29 00:54:56.820 +02:00;KN11000001257;IMPS;D;62170.67
2021/08/29 00:54:56.820 +02:00;KN11000001258;IMPS;D;27631.41
2021/08/29 00:54:56.820 +02:00;KN11000001259;Cash;D;73683.76
2021/08/29 00:54:56.820 +02:00;KN11000001260;Bill;D;18420.94
2021/08/29 00:54:56.820 +02:00;KN11000001261;Debit Card;C;34472.0
2021/08/29 00:54:56.820 +02:00;KN11000001262;IMPS;D;23345.51
2021/08/29 00:54:56.820 +02:00;KN11000001263;Cash;D;46691.02
2021/08/29 00:54:56.820 +02:00;KN11000001264;Tax;C;2115.5
2021/08/29 00:54:56.820 +02:00;KN11000001265;Cash;C;1034.7
2021/08/29 00:54:56.820 +02:00;KN11000001266;Tax;C;35.19
2021/08/29 00:54:56.820 +02:00;KN11000001267;NEFT;D;10729.71
2021/08/29 00:54:56.820 +02:00;KN11000001268;NEFT;D;10729.72
2021/08/29 00:54:56.820 +02:00;KN11000001269;RTGS;D;7510.8
2021/08/29 00:54:56.820 +02:00;KN11000001270;Miscellaneous;D;22532.4
2021/08/29 00:54:56.820 +02:00;KN11000001271;Reversal;D;7510.8
2021/08/29 00:54:56.821 +02:00;KN11000001272;Cash;D;9388.5
2021/08/29 00:54:56.821 +02:00;KN11000001273;Commission;C;4.1
2021/08/29 00:54:56.821 +02:00;KN11000001274;Bill;C;4.0
2021/08/29 00:54:56.821 +02:00;KN11000001275;Purchase;D;2817.36
2021/08/29 00:54:56.821 +02:00;KN11000001276;Purchase;C;200.3
2021/08/29 00:54:56.821 +02:00;KN11000001277;ATM;C;8677.2
2021/08/29 00:54:56.821 +02:00;KN11000001278;Tax;D;3803.75
2021/08/29 00:54:56.821 +02:00;KN11000001279;ATM;D;7607.5
2021/08/29 00:54:56.822 +02:00;KN11000001280;Purchase;C;694868.0
2021/08/29 00:54:56.822 +02:00;KN11000001281;Reversal;C;188539.97
2021/08/29 00:54:56.822 +02:00;KN11000001282;Debit Card;D;453115.23
2021/08/29 00:54:56.822 +02:00;KN11000001283;Purchase;C;220244.7
2021/08/29 00:54:56.822 +02:00;KN11000001284;Interest;C;18277.0
2021/08/29 00:54:56.822 +02:00;KN11000001285;Cash;D;230545.64
2021/08/29 00:54:56.822 +02:00;KN11000001286;IMPS;C;1431824.5
2021/08/29 00:54:56.822 +02:00;KN11000001287;Cash;D;378583.16
2021/08/29 00:54:56.822 +02:00;KN11000001288;Miscellaneous;D;151433.26
2021/08/29 00:54:56.822 +02:00;KN11000001289;RTGS;D;227149.9
2021/08/29 00:54:56.822 +02:00;KN11000001290;Bill;C;1.7
2021/08/29 00:54:56.822 +02:00;KN11000001291;Interest;C;61.0
2021/08/29 00:54:56.822 +02:00;KN11000001292;Cash;D;378604.06
2021/08/29 00:54:56.822 +02:00;KN11000001293;RTGS;D;252402.71
2021/08/29 00:54:56.822 +02:00;KN11000001294;Commission;C;4.0
2021/08/29 00:54:56.822 +02:00;KN11000001295;Tax;D;50480.94
2021/08/29 00:54:56.822 +02:00;KN11000001296;Reversal;D;56791.06
2021/08/29 00:54:56.822 +02:00;KN11000001297;Bill;C;31852.0
2021/08/29 00:54:56.822 +02:00;KN11000001298;Bill;D;53673.68
2021/08/29 00:54:56.822 +02:00;KN11000001299;Cheque;C;54.2
2021/08/29 00:54:56.822 +02:00;KN11000001300;RTGS;C;24981.0
2021/08/29 00:54:56.822 +02:00;KN11000001301;Transfer;D;57250.13
2021/08/29 00:54:56.822 +02:00;KN11000001302;ATM;D;57250.13
2021/08/29 00:54:56.822 +02:00;KN11000001303;IMPS;D;57250.13
2021/08/29 00:54:56.822 +02:00;KN11000001304;Commission;C;27424.8
2021/08/29 00:54:56.822 +02:00;KN11000001305;Purchase;D;85475.11
2021/08/29 00:54:56.822 +02:00;KN11000001306;Commission;C;63.0
2021/08/29 00:54:56.822 +02:00;KN11000001307;Bill;D;57004.41
2021/08/29 00:54:56.822 +02:00;KN11000001308;Transfer;D;16286.97
2021/08/29 00:54:56.822 +02:00;KN11000001309;Miscellaneous;D;16286.98
2021/08/29 00:54:56.822 +02:00;KN11000001310;Transfer;C;3818.0
2021/08/29 00:54:56.822 +02:00;KN11000001311;ATM;C;1760.9
2021/08/29 00:54:56.822 +02:00;KN11000001312;RTGS;C;967.59
2021/08/29 00:54:56.822 +02:00;KN11000001313;Interest;D;10997.67
2021/08/29 00:54:56.822 +02:00;KN11000001314;IMPS;C;22.6
2021/08/29 00:54:56.822 +02:00;KN11000001315;Bill;C;25392.96
2021/08/29 00:54:56.822 +02:00;KN11000001316;IMPS;D;14628.47
2021/08/29 00:54:56.822 +02:00;KN11000001317;IMPS;D;9752.31
2021/08/29 00:54:56.822 +02:00;KN11000001318;Commission;C;49.0
2021/08/29 00:54:56.822 +02:00;KN11000001319;NEFT;C;26325.0
2021/08/29 00:54:56.822 +02:00;KN11000001320;Reversal;D;20878.5
2021/08/29 00:54:56.822 +02:00;KN11000001321;Cheque;D;41756.99
2021/08/29 00:54:56.822 +02:00;KN11000001322;RTGS;D;5965.28
2021/08/29 00:54:56.823 +02:00;KN11000001323;Tax;D;35791.71
2021/08/29 00:54:56.823 +02:00;KN11000001324;Debit Card;C;3655.9
2021/08/29 00:54:56.823 +02:00;KN11000001325;Interest;C;7.0
2021/08/29 00:54:56.823 +02:00;KN11000001326;Bill;C;227799.81
2021/08/29 00:54:56.823 +02:00;KN11000001327;Purchase;C;2921.6
2021/08/29 00:54:56.823 +02:00;KN11000001328;ATM;D;234384.31
2021/08/29 00:54:56.823 +02:00;KN11000001329;Cash;C;1925.8
2021/08/29 00:54:56.823 +02:00;KN11000001330;Interest;D;240.73
2021/08/29 00:54:56.823 +02:00;KN11000001331;Bill;C;3856.0
2021/08/29 00:54:56.823 +02:00;KN11000001332;Debit Card;D;791.58
2021/08/29 00:54:56.823 +02:00;KN11000001333;Bill;C;8376.9
2021/08/29 00:54:56.823 +02:00;KN11000001334;Bill;D;13126.4
2021/08/29 00:54:56.823 +02:00;KN11000001335;Tax;C;1145740.25
2021/08/29 00:54:56.823 +02:00;KN11000001336;Transfer;D;114574.03
2021/08/29 00:54:56.823 +02:00;KN11000001337;Cheque;D;114574.02
2021/08/29 00:54:56.823 +02:00;KN11000001338;Miscellaneous;D;91659.22
2021/08/29 00:54:56.823 +02:00;KN11000001339;Purchase;D;206233.25
2021/08/29 00:54:56.823 +02:00;KN11000001340;Bill;D;154674.94
2021/08/29 00:54:56.823 +02:00;KN11000001341;Miscellaneous;C;6.4
2021/08/29 00:54:56.825 +02:00;KN11000001342;Cheque;C;5236.0
2021/08/29 00:54:56.826 +02:00;KN11000001343;NEFT;C;1969778.0
2021/08/29 00:54:56.826 +02:00;KN11000001344;Transfer;C;977924.0
2021/08/29 00:54:56.826 +02:00;KN11000001345;Bill;D;379663.24
2021/08/29 00:54:56.826 +02:00;KN11000001346;Debit Card;D;379663.25
2021/08/29 00:54:56.826 +02:00;KN11000001347;Interest;C;1465813.25
2021/08/29 00:54:56.826 +02:00;KN11000001348;Commission;C;30867.7
2021/08/29 00:54:56.826 +02:00;KN11000001349;Reversal;C;18557.0
2021/08/29 00:54:56.826 +02:00;KN11000001350;Commission;C;1237.0
2021/08/29 00:54:56.826 +02:00;KN11000001351;NEFT;D;521764.71
2021/08/29 00:54:56.826 +02:00;KN11000001352;Cheque;C;57.4
2021/08/29 00:54:56.826 +02:00;KN11000001353;Tax;D;365241.04
2021/08/29 00:54:56.826 +02:00;KN11000001354;Bill;C;52.0
2021/08/29 00:54:56.826 +02:00;KN11000001355;Commission;D;821805.33
2021/08/29 00:54:56.826 +02:00;KN11000001356;Cash;D;616354.0
2021/08/29 00:54:56.826 +02:00;KN11000001357;Tax;C;234609.1
2021/08/29 00:54:56.826 +02:00;KN11000001358;Bill;C;27284.35
2021/08/29 00:54:56.828 +02:00;KN11000001359;Reversal;C;6606.97
2021/08/29 00:54:56.828 +02:00;KN11000001360;Purchase;D;211756.24
2021/08/29 00:54:56.828 +02:00;KN11000001361;RTGS;D;476451.54
2021/08/29 00:54:56.828 +02:00;KN11000001362;Reversal;D;714677.32
2021/08/29 00:54:56.828 +02:00;KN11000001363;Bill;C;37044.16
2021/08/29 00:54:56.828 +02:00;KN11000001364;Debit Card;D;751721.48
2021/08/29 00:54:56.828 +02:00;KN11000001365;Debit Card;C;181.64
2021/08/29 00:54:56.828 +02:00;KN11000001366;Commission;C;1463.5
2021/08/29 00:54:56.828 +02:00;KN11000001367;Purchase;D;274.19
2021/08/29 00:54:56.828 +02:00;KN11000001368;Reversal;D;228.49
2021/08/29 00:54:56.828 +02:00;KN11000001369;Cheque;D;571.23
2021/08/29 00:54:56.828 +02:00;KN11000001370;Interest;D;571.23
2021/08/29 00:54:56.828 +02:00;KN11000001371;Debit Card;C;225.0
2021/08/29 00:54:56.828 +02:00;KN11000001372;ATM;D;56.25
2021/08/29 00:54:56.828 +02:00;KN11000001373;Cheque;D;21.09
2021/08/29 00:54:56.828 +02:00;KN11000001374;Tax;D;18.46
2021/08/29 00:54:56.828 +02:00;KN11000001375;Transfer;C;155745.3
2021/08/29 00:54:56.828 +02:00;KN11000001376;Commission;C;6.17
2021/08/29 00:54:56.828 +02:00;KN11000001377;Cheque;D;19485.08
2021/08/29 00:54:56.828 +02:00;KN11000001378;NEFT;C;61.0
2021/08/29 00:54:56.828 +02:00;KN11000001379;Interest;C;23.18
2021/08/29 00:54:56.828 +02:00;KN11000001380;Transfer;C;36056.9
2021/08/29 00:54:56.828 +02:00;KN11000001381;Bill;C;7037.0
2021/08/29 00:54:56.828 +02:00;KN11000001382;Miscellaneous;C;30.9
2021/08/29 00:54:56.828 +02:00;KN11000001383;ATM;D;179604.57
2021/08/29 00:54:56.828 +02:00;KN11000001384;NEFT;C;39498.2
2021/08/29 00:54:56.828 +02:00;KN11000001385;ATM;D;4388.69
2021/08/29 00:54:56.828 +02:00;KN11000001386;Interest;C;4.5
2021/08/29 00:54:56.828 +02:00;KN11000001387;Transfer;D;5852.34
2021/08/29 00:54:56.828 +02:00;KN11000001388;Transfer;D;5852.34
2021/08/29 00:54:56.828 +02:00;KN11000001389;Debit Card;C;0.11
2021/08/29 00:54:56.828 +02:00;KN11000001390;RTGS;C;22926.0
2021/08/29 00:54:56.828 +02:00;KN11000001391;NEFT;C;108.0
2021/08/29 00:54:56.828 +02:00;KN11000001392;Purchase;D;11610.86
2021/08/29 00:54:56.828 +02:00;KN11000001393;Purchase;C;119862.5
2021/08/29 00:54:56.828 +02:00;KN11000001394;Interest;D;17188.34
2021/08/29 00:54:56.828 +02:00;KN11000001395;Commission;C;3.6
2021/08/29 00:54:56.828 +02:00;KN11000001396;Debit Card;C;44.0
2021/08/29 00:54:56.828 +02:00;KN11000001397;IMPS;C;24249.6
2021/08/29 00:54:56.828 +02:00;KN11000001398;Purchase;D;53934.65
2021/08/29 00:54:56.828 +02:00;KN11000001399;Interest;D;26967.33
2021/08/29 00:54:56.828 +02:00;KN11000001400;Debit Card;C;89.0
2021/08/29 00:54:56.828 +02:00;KN11000001401;NEFT;C;24703.0
2021/08/29 00:54:56.828 +02:00;KN11000001402;Transfer;D;52846.99
2021/08/29 00:54:56.828 +02:00;KN11000001403;Debit Card;C;30943.2
2021/08/29 00:54:56.828 +02:00;KN11000001404;Purchase;C;68237.12
2021/08/29 00:54:56.828 +02:00;KN11000001405;Transfer;D;50675.77
2021/08/29 00:54:56.828 +02:00;KN11000001406;RTGS;D;16891.92
2021/08/29 00:54:56.829 +02:00;KN11000001407;NEFT;C;9.2
2021/08/29 00:54:56.830 +02:00;KN11000001408;Tax;C;29558.81
2021/08/29 00:54:56.831 +02:00;KN11000001409;Transfer;C;48136.0
2021/08/29 00:54:56.832 +02:00;KN11000001410;Purchase;C;1708598.0
2021/08/29 00:54:56.832 +02:00;KN11000001411;IMPS;D;311793.61
2021/08/29 00:54:56.832 +02:00;KN11000001412;Purchase;D;1558968.02
2021/08/29 00:54:56.832 +02:00;KN11000001413;IMPS;C;4.0
2021/08/29 00:54:56.832 +02:00;KN11000001414;Transfer;C;25705.76
2021/08/29 00:54:56.832 +02:00;KN11000001415;Commission;D;5141.95
2021/08/29 00:54:56.832 +02:00;KN11000001416;NEFT;C;7.34
2021/08/29 00:54:56.832 +02:00;KN11000001417;IMPS;D;4115.03
2021/08/29 00:54:56.832 +02:00;KN11000001418;Interest;C;2607.0
2021/08/29 00:54:56.832 +02:00;KN11000001419;Transfer;C;122485.4
2021/08/29 00:54:56.832 +02:00;KN11000001420;Interest;D;14155.25
2021/08/29 00:54:56.832 +02:00;KN11000001421;Commission;D;12739.73
2021/08/29 00:54:56.832 +02:00;KN11000001422;Transfer;D;38219.18
2021/08/29 00:54:56.832 +02:00;KN11000001423;Bill;C;31.4
2021/08/29 00:54:56.832 +02:00;KN11000001424;Transfer;D;8496.64
2021/08/29 00:54:56.832 +02:00;KN11000001425;RTGS;C;31.0
2021/08/29 00:54:56.832 +02:00;KN11000001426;Cheque;D;11334.02
2021/08/29 00:54:56.832 +02:00;KN11000001427;Transfer;C;5.07
2021/08/29 00:54:56.832 +02:00;KN11000001428;Miscellaneous;D;11335.03
2021/08/29 00:54:56.832 +02:00;KN11000001429;Reversal;C;10.3
2021/08/29 00:54:56.832 +02:00;KN11000001430;Tax;D;9070.09
2021/08/29 00:54:56.832 +02:00;KN11000001431;Transfer;C;4.52
2021/08/29 00:54:56.832 +02:00;KN11000001432;RTGS;C;47.0
2021/08/29 00:54:56.832 +02:00;KN11000001433;Purchase;D;6055.31
2021/08/29 00:54:56.832 +02:00;KN11000001434;IMPS;C;57.0
2021/08/29 00:54:56.832 +02:00;KN11000001435;NEFT;D;30333.56
2021/08/29 00:54:56.832 +02:00;KN11000001436;IMPS;C;7.0
2021/08/29 00:54:56.832 +02:00;KN11000001437;Purchase;C;233720.59
2021/08/29 00:54:56.832 +02:00;KN11000001438;IMPS;C;15055.8
2021/08/29 00:54:56.832 +02:00;KN11000001439;Commission;C;11152.91
2021/08/29 00:54:56.832 +02:00;KN11000001440;Cash;D;37133.76
2021/08/29 00:54:56.832 +02:00;KN11000001441;Cheque;C;31725.37
2021/08/29 00:54:56.832 +02:00;KN11000001442;Tax;D;254527.91
2021/08/29 00:54:56.832 +02:00;KN11000001443;NEFT;C;7.0
2021/08/29 00:54:56.832 +02:00;KN11000001444;ATM;D;2.33
2021/08/29 00:54:56.832 +02:00;KN11000001445;Miscellaneous;C;8030.0
2021/08/29 00:54:56.832 +02:00;KN11000001446;Commission;D;2678.22
